comment_channel,createtime,ext1,ext2,ext3,ext4,ext5,id,img,keywords,level,media_name,media_type,old_level,title,url
sh,1528749328,,sh:comos-hcufqih3508008:0,男子刑满释放三个月再落网,sh:comos-hcufqih3508008:0,6月9日凌晨5时许，黄埔警方接到报案，称在永和街某广场内一商铺被盗，事主被盗一批黄金玉器首饰，价值约60万元。警方立即抽调刑警大队、网警大队、永和派出所等单位精干警力，成立专案组开展侦查。通过开展现场调查、缜密勘查等工作，专案组很快锁定了作案嫌疑人欧阳某（男，27岁，湖南省郴州市人）…,1-1-35816529,,"永和,嫌疑人,欧阳某",0,大洋网-广州日报,,3,男子刑满释放三个月再落网,http://news.sina.com.cn/s/2018-06-12/doc-ihcufqih3508008.shtml
sh,1528749328,,sh:comos-hcufqih3507998:0,情感天地,sh:comos-hcufqih3507998:0,,1-1-35816494,,"情感,天地",0,大洋网-广州日报,,3,情感天地,http://news.sina.com.cn/s/2018-06-12/doc-ihcufqih3507998.shtml
sh,1528749327,,sh:comos-hcufqih3507975:0,搬屋物流,sh:comos-hcufqih3507975:0,,1-1-35816533,,物流,0,大洋网-广州日报,,3,搬屋物流,http://news.sina.com.cn/s/2018-06-12/doc-ihcufqih3507975.shtml
sh,1528749327,,sh:comos-hcufqih3507949:0,便民服务,sh:comos-hcufqih3507949:0,,1-1-35816532,,服务,0,大洋网-广州日报,,3,便民服务,http://news.sina.com.cn/s/2018-06-12/doc-ihcufqih3507949.shtml
sh,1528749327,,sh:comos-hcufqih3507973:0,商铺租售,sh:comos-hcufqih3507973:0,,1-1-35816528,,商铺,0,大洋网-广州日报,,3,商铺租售,http://news.sina.com.cn/s/2018-06-12/doc-ihcufqih3507973.shtml
sh,1528749327,,sh:comos-hcufqih3507928:0,,sh:comos-hcufqih3507928:0,"广州日报讯？（全媒体记者李妍？通讯员赵阳）6月10日起，广州公交集团客轮公司对S2航线（芳村—广州塔）航班时间进行调整。
调整之后，非节假日航班（即工作日期间），芳村码头首班船开7:00，尾班船开18:00，间隔60分钟一班船，其间逢整点发班。广州塔首班船开7:30，尾班船开18:30，间隔60分钟…",1-1-35816520,,"广州塔,芳村,航线",0,大洋网-广州日报,,3,芳村到广州塔水巴航线时间调整,http://news.sina.com.cn/s/2018-06-12/doc-ihcufqih3507928.shtml
sh,1528749327,,sh:comos-hcufqih3507927:0,,sh:comos-hcufqih3507927:0,广州日报讯？（全媒体记者李栋？通讯员粤交警）记者昨天从广东省公安厅交通管理局获悉，为加强今年“端午”期间危险货物道路运输安全管理，省公安厅、省经济信息化委、省交通运输厅、省安全监管局联合发布了《关于2018年“五一”“端午”期间高速公路禁止危险货物运输车辆通行的通告》，决定2018年…,1-1-35816501,,"车辆,医用氧,公安厅",0,大洋网-广州日报,,3,6月15日至6月18日危险品货运车禁上高速,http://news.sina.com.cn/s/2018-06-12/doc-ihcufqih3507927.shtml
sh,1528749327,,sh:comos-hcufqih3507981:0,,sh:comos-hcufqih3507981:0,广州日报讯？（全媒体记者李栋？通讯员白公宣、公新文）广州白云警方昨日通报：6月8日17时许，机场路南云西街路口浸水的绿化带附近一名男子疑似触电倒地。接报警后，白云警方第一时间派员到场处置，并协助医疗、供电、街道等相关部门，切断附近电源，对伤者进行救治。后该男子经送医院抢救无效死亡…,1-1-35816498,,"机场路,警方,白云区",0,大洋网-广州日报,,3,警方通报机场路一名男子疑似触电死亡事件初步调查情况,http://news.sina.com.cn/s/2018-06-12/doc-ihcufqih3507981.shtml
sh,1528749327,,sh:comos-hcufqih3507943:0,,sh:comos-hcufqih3507943:0,广州日报讯？（全媒体记者何颖思）昨日广州市医保局发布公示，指经过集体评估，38家服务机构符合广州市长护险协议定点服务机构条件，予以公示。公示期为6月11日至6月17日。这意味着，能够提出长护险申请的机构将增加。,1-1-35816491,,"定点,机构,医保局",0,大洋网-广州日报,,3,广州拟新增38家长护险定点服务机构,http://news.sina.com.cn/s/2018-06-12/doc-ihcufqih3507943.shtml
sh,1528749129,,sh:comos-hcufqih3501710:0,,sh:comos-hcufqih3501710:0,"开栏的话
没有残疾人的小康，就不是真正意义上的全面小康。改革开放以来，中国残疾人事业取得举世瞩目的成就。目前，有数十部法律作出具体规定，保障残疾人在康复、就业、社保、参与公共事务和社会生活等方面的权利。",1-1-35816608,,"胡寅,残疾人,昆明理工大学",0,人民日报,,3,让残疾人生活更便利（民生调查·关爱残疾人①）,http://news.sina.com.cn/s/2018-06-12/doc-ihcufqih3501710.shtml
sh,1528749129,,sh:comos-hcufqih3501746:0,,sh:comos-hcufqih3501746:0,医生和病人好比坐在一条船上，共同目标是抵达安全健康的港湾,1-1-35816492,,"医患关系,医生,病人",0,人民日报,,3,医患关系需要用心焐热（民生观）,http://news.sina.com.cn/s/2018-06-12/doc-ihcufqih3501746.shtml
sh,1528749129,,sh:comos-hcufqih3501749:0,微工厂 助扶贫,sh:comos-hcufqih3501749:0,"近年来，河北省魏县在推进精准扶贫过程中，设置“扶贫微工厂”，探索出一条群众增收、村集体增益、企业增效、产业增强的扶贫新路。
图为6月11日，魏县院堡镇陶三家村“扶贫微工厂”工人在加工毛绒玩具。",1-1-35816487,,"扶贫,工厂,魏县",0,人民日报,,3,微工厂 助扶贫,http://news.sina.com.cn/s/2018-06-12/doc-ihcufqih3501749.shtml
sh,1528749129,,sh:comos-hcufqih3501736:0,宁夏出台意见推动就业扶贫,sh:comos-hcufqih3501736:0,本报银川6月11日电？？（记者朱磊）记者今天从宁夏人力资源和社会保障厅获悉：宁夏近期出台《关于进一步推进就业扶贫工作若干意见》，从促进就业创业、加强技能培训、开展公共就业服务三个方面制定了17条推进农村建档立卡贫困劳动力就业创业的具体措施。,1-1-35816486,,"宁夏,就业,劳动力",0,人民日报,,3,宁夏出台意见推动就业扶贫,http://news.sina.com.cn/s/2018-06-12/doc-ihcufqih3501736.shtml
sh,1528749129,,sh:comos-hcufqih3501717:0,村医梁春荣的账本,sh:comos-hcufqih3501717:0,"行医25年，没赚多少钱，却有七大本账簿和600余张欠条——足足有40多万元。“这不是负担，这是我的财富。”说这话的人叫梁春荣，是辽宁省彰武县阿尔乡镇阿尔乡村卫生室医生。
彰武多沙，全县沙化土地面积占总土地面积的68.8%。位于彰武最北部的阿尔乡镇，是辽宁最为贫困的地区之一。“一碗米、半…",1-1-35816466,,"摩托车,账本,梁春荣",0,人民日报,,3,村医梁春荣的账本,http://news.sina.com.cn/s/2018-06-12/doc-ihcufqih3501717.shtml
sh,1528749128,,sh:comos-hcufqih3501692:0,天津社会体育指导员达4万人,sh:comos-hcufqih3501692:0,"本报天津6月11日电？？（记者龚相娟）6月10日，天津打造的社会体育指导员工作平台“享锻炼”开通上线。
该平台作为“一站式”体育信息服务平台，旨在增强体育指导员与广大市民互动融合，推进普及科学健身知识、开展健身服务指导，实施体育指导员管理、服务从线下转到线上，使体育指导、健身服务…",1-1-35816554,,"指导员,体育,天津",0,人民日报,,3,天津社会体育指导员达4万人,http://news.sina.com.cn/s/2018-06-12/doc-ihcufqih3501692.shtml
sh,1528748104,,sh:comos-hcufqih3467402:0,,sh:comos-hcufqih3467402:0,"原标题：警察送考护考是在培养巨婴？别动辄上纲上线
人又不是机器，犯错误是正常的；而且，护考送考也是值得颂扬的现象。既然如此，又何必动辄说别人是“巨婴”呢？",1-1-35818016,,"警察,高考,考生",0,新京报,zwsp,2,警察送考护考是在培养巨婴？媒体:别动辄上纲上线,http://news.sina.com.cn/s/2018-06-12/doc-ihcufqih3467402.shtml
sh,1528746220,,sh:comos-hcufqih3398300:0,,sh:comos-hcufqih3398300:0,"原标题：高考完次日 无证驾车上高速被罚
华商报宝鸡讯（记者 张超）参加完高考，想趁着假期学学驾驶，孙某便开着朋友的车上了高速练车，在宝鸡收费站被执勤民警拦下。",1-1-35818263,,"高考,民警,驾车",0,华商报,,3,高考完次日 考生无证借朋友车上高速练车被罚,http://news.sina.com.cn/s/2018-06-12/doc-ihcufqih3398300.shtml
sh,1528746216,,sh:comos-hcufqih3398128:0,,sh:comos-hcufqih3398128:0,"原标题：6岁孩子上学遭“踢皮球”
&gt;&gt;6月4日",1-1-35817494,,"未央区,经开区,上学",0,华商报,,2,孩子因房户分离上学遭踢皮球 家长奔走一周无果,http://news.sina.com.cn/s/2018-06-12/doc-ihcufqih3398128.shtml
gn,1528742613,,sh:comos-hcufqih3269866:0,,sh:comos-hcufqih3269866:0,"原标题：丈夫不给钱花 广州一女子扮越南新娘嫁到浙江骗财礼被抓
媒体6月11日报道，2015年8月，广州已婚女子刘小方（化名）在熟人钟晓敏（化名）介绍下假扮越南新娘，嫁给浙江温州泰顺县某农村男子吴强，二人并未领结婚证。吴强父亲支付3.5万彩礼。十几天后，刘小方逃跑，后吴强父亲报案。2018年…",1-1-35816387,,"浙江,越南新娘,财礼",0,新京报,,2,广州女子扮越南新娘嫁到浙江 十几天后拿彩礼逃跑,http://news.sina.com.cn/c/2018-06-12/doc-ihcufqih3269866.shtml
sh,1528742267,,sh:comos-hcufqih3260029:0,,sh:comos-hcufqih3260029:0,"原标题：成都男子举报垃圾短信后手机号被拉黑，想解封需承诺不再投诉
年初，成都的周先生发现自己收不到银行通知短信了，而一些软件的验证码短信也收不到了。辗转找到第三方短信发送服务商后，他被告知：因为多次向12321举报垃圾短信，他的手机号被拉入了黑名单。想解封，需要保证不再举报。",1-1-35818285,,"运营商,周先生,验证码",0,澎湃新闻,,2,男子举报垃圾短信号码被拉黑 想解封需承诺不投诉,http://news.sina.com.cn/s/2018-06-12/doc-ihcufqih3260029.shtml
sh,1528740616,,sh:comos-hcufqih3204556:0,机场路一男子疑似触电死亡,sh:comos-hcufqih3204556:0,？？信息时报讯 （记者 罗阳辉 通讯员 白公宣 龚宣）广州白云警方昨天通报：6月8日17时许，机场路南云西街路口浸水的绿化带附近一名男子疑似触电倒地。接报警后，白云警方第一时间派员到场处置，并协助医疗、供电、街道等相关部门，切断附近电源，对伤者进行救治。后该男子经送医院抢救无效死亡。,1-1-35816372,,"机场路,白云区,南云",0,信息时报,,3,机场路一男子疑似触电死亡,http://news.sina.com.cn/s/2018-06-12/doc-ihcufqih3204556.shtml
sh,1528740615,,sh:comos-hcufqih3204520:0,,sh:comos-hcufqih3204520:0,？？信息时报讯（记者 陈子垤 通讯员 于雄伟 黄桂林）记者从广东省公安厅获悉， 6月11日至15日，全国公安机关治安系统统一组织开展以“知法守法·远离赌博”为主题的禁赌宣传周活动。为此，广东各市、县公安机关将在宣传周内选择人流密集区域开展集中宣传活动，提升人民群众抵制赌博活动的主动性和积极…,1-1-35816338,,"刑事案件,禁赌,网络赌博",0,信息时报,,3,广东前5月破获涉赌刑事案件2200余起逮捕5340余人,http://news.sina.com.cn/s/2018-06-12/doc-ihcufqih3204520.shtml
sh,1528740615,,sh:comos-hcufqih3204486:0,男子车祸去世 婆媳对簿公堂,sh:comos-hcufqih3204486:0,"？？信息时报讯（记者 何小敏 通讯员 刘文添） 丈夫遇交通事故去世，妻子和婆婆因赔偿款分配问题谈不拢诉至法院。近日，黄埔区法院对该案做出一审判决，妻子分得赔偿款9.8万余元，婆婆分得17.8万余元。
？？儿媳起诉婆婆要求均分赔偿款",1-1-35816328,,"交通事故,阿亮,阿娟",0,信息时报,,3,男子车祸去世 婆媳对簿公堂,http://news.sina.com.cn/s/2018-06-12/doc-ihcufqih3204486.shtml
sh,1528740612,,sh:comos-hcufqih3204342:0,黄埔警方40小时速破黄金窃案,sh:comos-hcufqih3204342:0,？？信息时报讯 （记者 罗阳辉 通讯员 埔公宣 公新文） 广州市公安局新闻办公室昨天通报：黄埔警方经过近40小时的连续奋战，在湖南郴州警方的大力协助下，侦破6月9日凌晨发生在黄埔区永和街某广场内一商铺的入室盗窃黄金玉器首饰案。,1-1-35816364,,"永和,嫌疑人,黄埔",0,信息时报,,3,黄埔警方40小时速破黄金窃案,http://news.sina.com.cn/s/2018-06-12/doc-ihcufqih3204342.shtml
sh,1528739129,,sh:comos-hcufqih3145536:0,,sh:comos-hcufqih3145536:0,"原标题：水漫大街，市民真正需要的是“不用担心触电身亡”
民众想要的，无非是在大雨天不得不出门奔忙于生计时，无需担心在水漫大街上是否会有去无回。而这是地方政府理应创造的生存环境。",1-1-35816313,,"电力,触电身亡,漏电,大街,涉水",1,新京报,,1,新京报：水漫大街 市民需要的是不用担心触电身亡,http://news.sina.com.cn/s/wh/2018-06-12/doc-ihcufqih3145536.shtml
sh,1528738200,,sh:comos-hcufqih3108483:0,,sh:comos-hcufqih3108483:0,"原标题：男子疑偷车被暴打跪地磕头求饶 警方：打人者涉嫌违法
封面新闻记者 李昕锋 丁伟",1-1-35816276,,"小偷,殴打,打人者,被告人,故意伤害罪",1,封面新闻,,1,男子疑偷车被暴打磕头求饶 警方：打人者涉嫌违法,http://news.sina.com.cn/s/wh/2018-06-12/doc-ihcufqih3108483.shtml
sh,1528734775,,sh:comos-hcufqih2950468:0,,sh:comos-hcufqih2950468:0,"原标题：提前查高考分？考生被骗500元
来源：北京晨报",1-1-35816667,,"考生,高考,成绩",1,中国新闻网,,1,高考刚结束就能提前查分？考生转账500元后被拉黑,http://news.sina.com.cn/s/wh/2018-06-12/doc-ihcufqih2950468.shtml
sh,1528733460,,sh:comos-hcufqih2879306:0,,sh:comos-hcufqih2879306:0,"原标题：[提醒]危险！有人被电身亡！雨天要避开这些常见物，很多人不知道
近日，受台风天气影响，多地暴雨、路面积水，网上消息称有人在户外发生触电意外而死亡，这是真的吗？",1-1-35816163,,"西街,雨天,身亡",1,央视财经,,1,很多人不知道雨天要避开这些常见物 有人被电身亡,http://news.sina.com.cn/s/wh/2018-06-12/doc-ihcufqih2879306.shtml
sh,1528733403,,sh:comos-hcufqih2875549:0,,sh:comos-hcufqih2875549:0,"原标题：名牌产品“电商定制”版更便宜？业内：多数配置不一样
据中国之声《新闻纵横》报道，随着网络购物的普及，许多消费者都会选择在线上订购商品，不管是家电、服装、数码产品，还是米面粮油酒水。在很多人看来，线上购物不仅方便，而且很多时候价格也更加诱人。一些所谓的“电商定制版”“…",1-1-35816162,,"电商,服装,质量,商品,消费者",1,央广网,,1,名牌产品“电商定制”版更便宜？业内:配置不一样,http://news.sina.com.cn/s/wh/2018-06-12/doc-ihcufqih2875549.shtml
sh,1528732385,,sh:comos-hcufqih2817765:0,,sh:comos-hcufqih2817765:0,"原标题：云南华宁：男子将前女友不雅照片视频发微信群被行拘
来源：云南网",1-1-35816256,,"云南,不雅照片,华宁县",1,新浪新闻综合,,1,男子不甘心和女友分手 将其不雅照发微信群被行拘,http://news.sina.com.cn/s/wh/2018-06-12/doc-ihcufqih2817765.shtml
,1528730538,,sh:comos-hcufqih2718836:0,,sh:comos-hcufqih2718836:0,"原标题：为留核做实验！广西南宁一高校召集师生吃800斤荔枝
[观察者网综合报道]“广西中医药大学有800斤免费荔枝需要吃完留核，用于做药剂学实验……还有芒果的……”今天（11日），微博网友@吃不胖的小5 发布的这则消息，让众多网友大呼羡慕！",1-1-35816121,,"荔枝,师生,南宁,实验室,芒果核",1,观察者网,,1,为留核做实验 广西南宁高校召集师生吃800斤荔枝,http://news.sina.com.cn/o/2018-06-11/doc-ihcufqih2718836.shtml
